0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.360846,0.26100063,0.14421259,-0.50287026,0.13219348,-0.6921971,-0.751064,-0.2763045,0.9192637,-0.027917773,-0.6330365,-0.6982952,-0.514405,-0.28808862,0.36171862,-0.50260943,-0.121939994,-0.36719567,-0.06493844,-0.027383834,0.22036535,-0.39220572,-0.40012553,0.26344132,0.08991492,-0.03677529,-0.4743867,0.25216553,0.19128674,-0.0070843548,-0.32928774,0.15711856,-0.32216948,0.22423461,0.9284633,0.16180457,-0.47695404,-0.23634101,-0.22065069,0.102153435,0.3551596,0.40310514,0.13866834,0.06901306,-0.09454605,-0.06276332,0.4161033,0.14687318,0.6535687,-0.049827397,-0.5949889,-0.38474464,-0.4042583,-0.036190804,0.17897555,-0.29054037,0.76912904,-0.33171898,0.1304301,-0.11651684,0.17195901,-0.42718095,-0.19317591,-0.7607056,0.20631458,-0.4254551,-0.4557674,0.5411824,-0.6257624,-0.038682938,-0.453332,-0.19386211,-1.3009527,0.13008827,0.1881634,-0.37352774,-0.27638236,0.6662464,0.25881428,0.0930675,-0.20141473,0.33351427,-0.5691366,-0.17533445,-0.28689876,0.4553014,-0.2987199,0.026152752,-0.29610378,0.01096487,-0.6618105,0.67454517,0.035552233,0.18383966,0.35845974,0.09275979,-0.06270452,-0.5052201,-0.06418112,0.22952132,0.29591396,-0.18512774,-0.23314784,0.36722028,-0.32691637,0.124017954,0.45111716,-0.23638687,0.5107345,-0.15004638,-0.5438788,-0.030296803,-0.14749673,0.03961166,-0.44754297,-0.11100724,-0.39551434,0.478761,-0.94788826,0.16076735,-0.111757115,-0.29574808,-0.04731324,0.113929346,-0.39480308,-0.15493205,0.047789283,-0.49038428
0.101709396,0.008410245,0.035405666,-0.482963,-0.09847836,-0.6318282,-0.42907858,-0.30400383,-0.87623996,0.051848873,-1.086209,-0.60726947,-0.4637064,-0.14795864,-0.08030269,-0.55578446,-0.17428061,0.019997954,0.21578172,-0.03159979,0.29247892,-0.103683144,-0.3071219,0.44700226,-0.017245173,0.05878365,0.062223136,0.04823085,0.02672027,-0.09600836,0.07938465,-0.11438021,-0.27283236,0.29317147,0.5299329,0.1353418,-0.6576315,-0.20725572,-0.4315734,0.11962345,0.3724522,0.124741286,0.100044735,-0.090563476,0.16521566,-0.10852808,0.58720475,0.34279954,0.73839414,0.36074346,-0.23564728,-0.19301994,0.09570126,-0.85634863,0.54433775,-0.20145592,0.6661574,-0.78508836,0.094784394,-0.07111738,0.09653029,-0.26894742,-0.29315758,-0.4675237,0.29856747,-0.22146268,-0.29114115,0.7278724,-0.4342674,0.22848365,-0.307176,-0.036971927,-1.2553178,0.059488036,-0.1977948,-0.07728744,-0.02248972,1.2611594,0.64283156,-0.15807664,0.013790494,0.008974016,-0.9580605,-0.13161176,0.06898938,0.15677685,-0.5570793,0.07874374,-0.079088464,0.016365439,-0.56566477,0.727472,-0.330056,0.4458164,0.17388405,0.12709591,0.0077263853,-0.4878907,-0.5548594,0.1021162,-0.18625104,0.27874762,-0.10118154,0.43843648,-0.52418923,-0.04205878,0.6686729,-0.3642992,0.5355542,-0.03605011,-0.2693585,0.26182032,0.26800722,0.11453294,-0.54679996,-0.20494059,-0.09428713,0.2746051,-1.0512437,0.07717331,-0.3813281,-0.171904,0.017006207,-0.06317416,-0.20141852,0.24387738,-0.11759959,-0.40016323
-0.22222832,0.22075877,-0.027950615,-0.27216014,-0.04391171,-0.639686,-0.23051628,-0.14712635,-0.7024426,-0.2178846,-0.70769966,-0.32520396,-0.49479917,-0.19063571,0.20900355,-0.45018482,0.18231967,0.14664146,0.14863053,-0.03344962,0.18047,-0.065564305,-0.12749094,0.29700696,0.26576453,0.4162152,-0.07299173,0.23734453,0.23145579,-0.020268261,-0.08251276,0.18739346,-0.22466777,0.17602152,0.48641703,0.19904947,-0.59853137,-0.3618591,-0.22874995,0.3219927,0.32674795,0.34344888,0.101777814,-0.06510107,0.154585,0.122500695,0.80662453,0.40977353,0.3326644,0.33641553,-0.11720489,-0.15121894,-0.23406287,-0.606651,0.47558635,-0.31133062,0.15406466,-0.34590358,0.1341261,-0.13493395,0.11678061,-0.32720947,-0.35029346,-0.47805458,0.3225444,-0.20956287,-0.16786319,0.54430026,-0.2291442,-0.055641234,-0.11055401,-0.01647149,-0.9865919,-0.07684141,0.052335665,-0.09543886,-0.0899421,1.0453719,0.5430755,0.07159224,-0.06455996,-0.05432856,-0.6549431,-0.16733092,-0.20043945,0.36683607,-0.36902043,0.20653674,-0.13999741,-0.0670481,-0.4404231,0.62462246,-0.17902967,0.20601268,0.5775547,0.59539014,-0.1628402,-0.43280667,-0.4601965,0.028949618,0.07127079,0.45884457,-0.10326087,0.36768898,-0.4292169,0.11039971,0.40973166,-0.39362645,0.20235223,0.06764182,-0.18214962,0.13276894,0.24761662,-0.027515389,-0.48781562,-0.12499994,-0.16393024,0.18161578,-1.0597444,0.14310525,-0.35153824,0.12551434,0.009025864,-0.120367765,-0.1285953,0.09623146,0.19000164,-0.1790126
-0.31053904,0.28686294,-0.31745595,-0.4040529,-0.03401783,-1.0999862,-0.8736051,-0.35390696,0.51120853,-0.3612373,-0.92519665,-0.769643,-0.7527415,-0.2943402,0.2030673,-0.6877083,0.14053436,-0.40822178,0.05178786,0.13655987,0.10699743,-0.48597395,-0.53968614,0.043341428,0.179858,0.2501412,-0.30062532,0.035622813,0.08020431,-0.09024109,-0.2822268,0.039252162,-0.48811123,0.28485784,0.97644955,-0.21737944,-0.698771,-0.20830809,-0.3427195,0.12352197,0.5258405,0.6578651,-0.1958575,-0.29463437,-0.29215083,-0.062647924,0.61042154,-0.07432139,0.69887227,-0.062061936,-0.32705927,-0.5697327,-0.6669805,-0.2317355,0.67781967,-0.58077747,0.56804794,-0.58735573,0.27339733,0.05816562,0.22437662,-0.43261653,-0.4528371,-0.94033605,0.45789123,-0.42501086,-0.41708016,0.63674605,-0.59991616,-0.11096367,-0.389838,-0.14649063,-1.6714773,-0.018465817,0.49322018,-0.29273072,-0.21578184,1.0969827,0.12155983,-0.042874932,-0.12868392,0.41749343,-1.0488861,-0.37324136,-0.3983176,0.16082095,-0.41033074,-0.15376246,-0.08450307,0.15408893,-0.77734244,0.3210416,0.07594367,0.1261476,0.46563438,0.46075085,0.011525313,-0.55373055,-0.42051247,0.38663948,0.28444526,0.06808403,-0.27201945,0.29776287,-0.55406344,0.107212,0.1218431,-0.33209223,0.3237006,-0.24457325,-0.543825,-0.117314786,-0.22744939,0.011841692,-0.6746444,0.07455686,-0.38441262,0.6475374,-1.3325722,-0.11602,-0.26794702,-0.40678492,-0.0297568,0.21025321,-0.23186922,-0.121383935,0.16569404,-0.366678
-0.30052754,0.2190778,0.034481794,-0.40889555,-0.19745864,-0.46979347,-0.21319883,-0.23437166,-0.6868925,-0.1924136,-0.7761724,-0.46766418,-0.6685415,-0.078688234,-0.045563586,-0.10467914,0.053694762,0.25468236,0.02914454,0.36443684,-0.08265133,-0.17791668,-0.3760261,0.14152896,0.45704553,0.37098786,0.071731955,0.32236263,0.091229714,-0.15105782,-0.21279457,0.2092197,-0.17062767,0.3008709,0.34712264,0.08778401,-0.29840752,-0.3833633,-0.21123247,0.21631014,0.37185454,0.5478789,0.10922125,-0.23030266,0.041992098,0.09943965,0.45189053,0.34133345,0.35096428,0.110629916,-0.050478563,0.016053643,-0.27333486,-0.665356,0.47264048,-0.19082576,0.07264984,-0.51365817,0.0070485175,-0.028972685,0.7176075,-0.23784049,-0.1622192,-0.35152876,0.106925756,-0.18593147,-0.15947914,0.35354626,-0.06765424,-0.015967727,-0.05374197,-0.093633026,-1.128028,-0.19016191,0.12249854,0.11862215,-0.10429184,1.2297232,0.16497006,0.2233719,0.057003114,0.034485936,-0.7140248,-0.3979295,-0.12172988,0.6096868,-0.37059978,-0.10672724,-0.3683868,-0.00039693713,-0.4082424,0.61357254,-0.20610848,-0.027936071,0.61324865,0.8012303,0.03342841,-0.7845703,-0.57922095,0.0058731735,0.07820827,0.16560197,0.034004003,0.44799662,-0.28552747,0.2046551,0.07405257,-0.21251987,0.24751739,0.25009546,-0.13805631,-0.09492993,-0.06412817,-0.09616307,-0.46985674,-0.21455863,-0.41590396,0.047065385,-1.0609415,0.25686717,-0.27599388,0.06962204,0.09875564,0.117217675,-0.13431597,-0.08742502,0.5472372,-0.054940164
-0.0411852,-0.057323754,0.11987108,-0.341145,-0.35893744,-0.7429253,-0.22373982,-0.17667449,-1.1614363,0.03501077,-1.2447006,-0.5615495,-0.42864093,-0.20586708,0.24060977,-0.42318514,0.2807761,0.1154661,-0.08649658,0.036277533,0.021946065,-0.099057555,-0.33035448,0.45740065,0.10652828,-0.06327662,-0.0024538338,0.13594744,0.21587953,-0.23028977,-0.2174899,-0.2378757,-0.022031976,0.12139147,0.26674476,0.49825174,-0.6148806,-0.1720649,-0.58213854,0.4285533,0.56299853,-0.068867534,0.08658325,-0.18704537,0.27666578,-0.093274996,0.41160733,0.60362446,0.5935868,0.5828209,-0.34291,-0.17352955,-0.20935716,-0.8888953,0.23622479,-0.2027832,0.15012974,-0.50687736,0.058854565,-0.16998032,-0.015651762,-0.40291,-0.4331004,-0.6329158,0.39457113,-0.19906293,-0.1658225,0.976916,-0.4928051,0.117571294,-0.39513558,-0.21705112,-1.1360378,0.055036835,-0.17068279,-0.00011367351,-0.29048878,0.9178607,0.40009364,-0.23219663,0.1336227,0.12858918,-0.70828116,-0.54821336,-0.013309836,0.4431932,-0.17087698,0.25166452,-0.17536257,-0.029487371,-0.6385226,0.8323479,-0.31978336,0.38565713,0.15583968,0.3059439,-0.2150287,-0.65384483,-0.57784086,-0.10677001,-0.005426361,0.17203486,0.07072237,0.20889072,-0.6310066,-0.21923332,0.33893228,-0.26697284,0.8114033,-0.28150034,-0.23939309,0.49187702,0.17025366,-0.10960439,-0.6816307,-0.22158203,-0.12962174,0.10475537,-0.9522867,0.18127616,-0.33834815,-0.0364447,-0.34651887,0.16309704,0.010810992,-0.09368247,0.07710318,-0.45139652
-0.22869584,0.39249244,-0.22056592,-0.6172068,-0.16447414,-0.9023161,-0.69280523,-0.37794575,-0.1642918,-0.3043537,-1.2784021,-0.82424706,-0.6836161,-0.16724098,0.25724065,-0.5387538,0.08287614,-0.057531685,0.13310045,-0.030602217,0.12809804,-0.14162493,-0.47888973,0.39546323,0.06927848,-0.20857117,0.04337597,0.028528107,-0.003990814,-0.19376679,-0.0033831857,-0.15896535,-0.23499554,0.23926073,0.7291472,-0.06789093,-0.75134677,-0.18805045,-0.50181097,0.46633506,0.48611486,0.31143337,-0.15541562,-0.031478867,0.11865473,-0.087373435,0.51079595,0.158553,0.7135336,0.04072243,-0.4269421,-0.48456597,-0.47863603,-0.7069337,0.38059944,-0.2778591,0.7257668,-0.79444045,-0.10085505,-0.0068545677,0.14643574,-0.46364707,-0.58292854,-0.7749132,0.111122265,-0.32488424,-0.41841918,0.9005984,-0.43956986,0.031083226,-0.38116074,-0.08914897,-1.5692267,0.025985677,0.08461644,-0.03524884,0.09534204,0.93366194,0.5199067,-0.15845835,-0.00012607872,0.2098782,-1.1817577,-0.38647783,-0.23099658,0.029188693,-0.52693534,-0.06737362,-0.2941162,0.06753495,-0.8265983,0.58469224,-0.1139189,0.49112195,0.124981046,0.5290872,-0.2021222,-0.8938809,-0.6891536,0.2668415,0.08784555,0.33097145,-0.052028064,0.26922092,-0.6141194,0.11130609,-0.053721428,-0.51312065,0.9428041,-0.19412053,-0.4163514,0.021463066,0.18370613,-0.015434779,-0.8088036,-0.15956849,-0.18161479,0.6246261,-1.4243097,0.016505336,-0.29004252,-0.20091084,-0.046935346,-0.07310447,-0.23294309,-0.03439933,0.1489674,-0.5971897
-0.4374313,0.2707516,-0.23194551,-0.23161936,-0.08998607,-0.75501156,-0.76320237,-0.39440995,-0.34515482,-0.50078326,-1.024063,-0.688917,-0.6855916,-0.13335139,0.020944282,-0.33160207,-0.46399832,-0.17497921,0.1397042,0.37494877,-0.030247949,-0.6698514,-0.47021106,-0.0601411,0.507745,0.6589469,-0.07326698,0.364295,0.08565746,-0.11172786,-0.39771506,0.28518105,-0.32220468,0.4019159,0.87675303,-0.32575607,-0.592279,-0.5400054,-0.29351324,0.2110617,0.050931036,0.71767217,-0.046740927,-0.25631654,-0.06337598,-0.05818957,0.42182422,-0.13399458,0.6237081,0.04506719,-0.22397979,-0.41022846,-0.50111663,-0.2811017,0.92659855,-0.27910015,0.11345276,-0.6746278,0.13075876,0.23972443,0.713959,-0.25830817,-0.3872956,-0.53727865,-0.15455142,-0.36553234,-0.27599892,0.49392527,-0.5042187,-0.19187137,-0.47992685,-0.24077275,-1.5892618,-0.061444126,0.48482025,-0.34158105,-0.22915742,1.7936213,-0.012508541,0.077956975,-0.15752795,-0.35636228,-1.1036954,-0.49435535,-0.15617776,-0.072850704,-0.59880376,-0.20875114,-0.38110727,0.2019655,-0.8529017,0.47803825,-0.22210437,-0.17397961,0.30725086,1.020579,0.22043785,-0.953601,-0.5927858,0.2768131,0.2833189,-0.2817545,-0.03896372,0.75893605,-0.39708322,0.5352223,0.37513304,-0.4766908,0.34876275,-0.020879345,-0.14090851,0.00834927,-0.09669671,0.13435024,-0.44740862,-0.19695362,-0.39269575,0.7143414,-1.692145,-0.0021650419,-0.31683266,-0.11338606,-0.10871939,0.15389852,-0.35481992,-0.053548127,0.04305642,-0.30100405
-0.14607608,0.22548637,0.0076981783,-0.4628713,-0.017154962,-0.5481343,-0.577258,-0.25346544,-0.3334239,-0.2517456,-1.0656872,-0.7793829,-0.50359213,-0.22794864,0.13912158,-0.56172365,-0.20516777,-0.070554614,0.05488449,0.035819232,0.13667652,-0.44424355,-0.41928306,0.25539938,0.056714594,0.04738611,0.09011224,0.0102489665,-0.05938299,-0.08429472,-0.13071755,-0.13078308,-0.23686562,0.48789215,0.80854,-0.008747682,-0.5871988,-0.15818833,-0.21827163,0.23175693,0.53218263,0.3367011,0.0205679,-0.14028648,0.022534817,-0.16213775,0.5833901,0.2587929,0.66031003,0.17305955,-0.2701578,-0.27397844,-0.20328721,-0.56667894,0.6719955,-0.11612596,0.4371642,-0.59720993,0.07116978,0.12678939,0.4308967,-0.31870687,-0.35173398,-0.539182,0.0112591125,-0.30499762,-0.5077514,0.7479244,-0.5364649,0.22904097,-0.1984559,-0.11254296,-1.2101511,0.108054005,0.042102188,-0.15188071,0.08339925,1.119011,0.49607205,-0.07210243,0.109801985,0.42242467,-0.85052586,-0.35101402,-0.017433822,0.14542352,-0.34738347,-0.13119996,-0.26253188,-0.0727174,-0.5882894,0.7004087,-0.15452057,0.18156502,0.2471269,0.3935291,-0.036709327,-0.60730934,-0.44000846,0.29380494,0.16942376,0.09912774,0.048636217,0.4336003,-0.24567103,0.16613632,0.20085987,-0.32873616,0.7150601,-0.17756155,-0.35648006,0.18292448,0.30498987,-0.0641312,-0.6517485,-0.034836322,-0.25283888,0.417552,-1.1111562,0.082512036,-0.31146753,-0.23033392,0.024024038,0.2392066,-0.20145383,0.04392451,0.022304483,-0.5260719
-0.35898986,0.28185785,0.027489036,-0.37836954,-0.18764548,-0.67604923,-0.09040683,-0.5852211,-0.9353103,-0.27404958,-1.2429513,-0.5003017,-0.4630362,-0.14471734,0.08250191,-0.6073296,0.1402854,0.07433209,-0.041022807,-0.11288074,-0.1578032,0.05524206,-0.4637584,0.31712866,0.18454471,-0.14831409,-0.27598864,-0.07627809,0.34390727,-0.31194794,-0.42208305,-0.15126005,-0.29368964,0.073233016,0.22051553,0.34208143,-0.7301506,-0.49671888,-0.48620015,0.4743237,0.61509836,0.5279004,-0.19144574,-0.1356346,0.3527519,0.21083859,0.2448394,0.24806637,0.74950963,0.5386733,-0.21282001,-0.03514903,-0.23904283,-0.7769987,0.16207156,-0.25095722,-0.20688629,-0.74579704,0.011078045,-0.40634385,-0.16624543,-0.49559158,-0.5270756,-0.45600593,0.30007434,-0.2089161,-0.12774973,1.0511142,-0.6055584,-0.0012244284,-0.26086652,-0.20641652,-1.2076459,-0.26401705,-0.1097959,-0.039529763,-0.34494144,1.764643,0.4957523,-0.18865323,0.0069135837,0.32175568,-1.0087401,-0.45683935,-0.28730997,0.8194316,-0.45046094,-0.00040826946,-0.1514764,0.11362031,-0.73590505,0.95906496,-0.2912927,0.111575544,0.29979426,0.41288662,-0.22876595,-0.54947096,-0.86808324,-0.1914961,0.091985695,0.6873156,0.05178311,0.2568245,-0.6632798,-0.06670311,0.26152033,-0.46086532,0.39979482,0.02444018,-0.34798026,0.2342102,0.19580069,0.3151788,-0.53278625,-0.19755793,-0.09219414,-0.102887526,-1.2260013,0.005060537,-0.5449022,-0.097542234,-0.17856988,-0.13231319,-0.33366334,-0.43865576,0.047759954,-0.36322355
